,src,dst,weight
2362,2.0,411.0,0.3721507435887653
2363,3.0,332.0,0.7837392999814544
2364,4.0,118.0,0.9354330818926921
2365,5.0,415.0,0.5496783347022995
2366,6.0,411.0,0.45686334107965787
2367,7.0,133.0,0.3443975407799029
2368,8.0,198.0,0.41837661035772633
2369,9.0,421.0,0.5427194315656731
2370,10.0,185.0,0.5147161937669301
2371,11.0,154.0,0.6542806592108139
2372,12.0,165.0,0.6659263643345363
2373,13.0,420.0,0.14622957621099453
2374,14.0,218.0,0.023428307185742514
2375,15.0,153.0,0.9386809888776282
2376,16.0,213.0,0.718801132051128
2377,17.0,117.0,0.47008649338022523
2378,18.0,403.0,0.05662363917081559
2379,19.0,364.0,0.596157263993378
2380,0.0,32.0,0.14474561786864937
2381,1.0,142.0,0.21418753431905657
2382,2.0,94.0,0.28388531940031525
2383,3.0,138.0,0.33823273964735645
2384,4.0,210.0,0.4245028844675768
2385,5.0,63.0,0.8333719161860583
2386,6.0,442.0,0.761725831013641
2387,7.0,128.0,0.06260358226353058
2388,8.0,318.0,0.35434626176651873
2389,9.0,286.0,0.10870162073752343
2390,10.0,129.0,0.16513176896495663
2391,11.0,117.0,0.008171666290319068
2392,12.0,336.0,0.6245945287070435
2393,13.0,130.0,0.7552845753320697
2394,14.0,32.0,0.12624320706558212
2395,15.0,283.0,0.8856984581577784
2396,16.0,30.0,0.7758236825386895
2397,17.0,26.0,0.516780844126384
2398,18.0,96.0,0.7840738415193192
2399,19.0,434.0,0.10276280160986306
2400,0.0,431.0,0.40012519731380525
2401,1.0,301.0,0.0706108603748864
2402,2.0,392.0,0.9590200898042152
2403,3.0,177.0,0.3650196544236426
2404,4.0,109.0,0.7716039840425288
2405,5.0,374.0,0.5996041967424512
2406,6.0,301.0,0.8978850505576921
2407,7.0,388.0,0.49003707873519786
2408,8.0,235.0,0.9912449845079574
2409,9.0,94.0,0.2951585249633598
2410,10.0,101.0,0.16585544768168714
2411,11.0,4.0,0.32512412338677077
2412,12.0,404.0,0.023755190259115766
2413,13.0,219.0,0.543317714544589
2414,14.0,253.0,0.2032783322321734
2415,15.0,3.0,0.012024602929691874
2416,16.0,265.0,0.3471516856564456
2417,17.0,181.0,0.061743968456451026
2418,18.0,330.0,0.08895273928376879
2419,19.0,105.0,0.24521911434323185
2420,0.0,203.0,0.9728256025563045
2421,1.0,161.0,0.5570803206235375
2422,2.0,46.0,0.4356794639347613
2423,3.0,318.0,0.8992774473708228
2424,4.0,299.0,0.7749657036545492
2425,5.0,437.0,0.8935117419127275
2426,6.0,200.0,0.6059716684080267
2427,7.0,405.0,0.356274991648291
2428,8.0,170.0,0.30288442341105126
2429,9.0,414.0,0.5241151482000287
2430,10.0,356.0,0.1151612058836855
2431,11.0,382.0,0.16199916788707203
2432,12.0,164.0,0.5944466535210507
2433,13.0,373.0,0.15591299706463368
2434,14.0,175.0,0.18842297394832275
2435,15.0,285.0,0.02024283725059539
2436,16.0,5.0,0.6699071437809726
2437,17.0,212.0,0.125724596693077
2438,18.0,42.0,0.8045881895781584
2439,19.0,441.0,0.5360673588781759
2440,0.0,122.0,0.2881352755789809
2441,1.0,87.0,0.5263860450505304
2442,2.0,80.0,0.4359538466227938
2443,3.0,210.0,0.4613673451653266
2444,4.0,176.0,0.1751003822649525
2445,5.0,412.0,0.8363534455750772
2446,6.0,95.0,0.5235182189349257
2447,7.0,84.0,0.47935627998556174
2448,8.0,269.0,0.08487879477496774
2449,9.0,141.0,0.8539849136226845
2450,10.0,427.0,0.7835590562519942
2451,11.0,164.0,0.1594116402402791
2452,12.0,343.0,0.012887189563151602
2453,13.0,368.0,0.3240582566968253
2454,14.0,379.0,0.3636222419334253
2455,15.0,444.0,0.3460438640994067
2456,16.0,425.0,0.2921214669872334
2457,17.0,94.0,0.9631747973309288
2458,18.0,53.0,0.15747889953597793
2459,19.0,375.0,0.7925158463343734
2460,0.0,248.0,0.5954304764221026
2461,1.0,429.0,0.9275625552560058
2462,2.0,8.0,0.9754634008382413
2463,3.0,102.0,0.08508168438604014
2464,4.0,280.0,0.361634238799465
2465,5.0,277.0,0.940494325052243
2466,6.0,403.0,0.5961293857985188
2467,7.0,164.0,0.08105083927972845
2468,8.0,63.0,0.990784825264653
2469,9.0,394.0,0.7174174389488891
2470,10.0,428.0,0.24812446845132796
2471,11.0,63.0,0.4794522044558662
2472,12.0,21.0,0.21896947559773283
2473,13.0,131.0,0.8892867144087576
2474,14.0,301.0,0.5274099517951107
2475,15.0,66.0,0.5564244340792717
2476,16.0,307.0,0.18748964264082435
2477,17.0,142.0,0.5564919051456758
2478,18.0,32.0,0.7116264206423721
2479,19.0,403.0,0.19090210203677638
2480,0.0,253.0,0.748844938915819
2481,1.0,33.0,0.05278182205271098
2482,2.0,316.0,0.028917962662756036
2483,3.0,335.0,0.7020972017888293
2484,4.0,134.0,0.2149986834770572
2485,5.0,251.0,0.9433217961649603
2486,6.0,3.0,0.8764189256252213
2487,7.0,366.0,0.3492771149872641
2488,8.0,105.0,0.9358803620730816
2489,9.0,349.0,0.19278811618300984
2490,10.0,169.0,0.8166050335147153
2491,11.0,376.0,0.47323342715102823
2492,12.0,197.0,0.9750926314901854
2493,13.0,83.0,0.9034290293145003
2494,14.0,277.0,0.7113907786379459
2495,15.0,166.0,0.0872800198622502
2496,16.0,9.0,0.38654491097696353
2497,17.0,162.0,0.3168405740351625
2498,18.0,248.0,0.014805522444372388
2499,19.0,367.0,0.44177874284967245
2500,0.0,351.0,0.5163236705318384
2501,1.0,22.0,0.8715114088962881
2502,2.0,298.0,0.05385399416624148
2503,3.0,309.0,0.5192864895918401
2504,4.0,364.0,0.7254185590547596
2505,5.0,147.0,0.19710425600920067
2506,6.0,149.0,0.5257620013236333
2507,7.0,113.0,0.0979408927976978
2508,8.0,63.0,0.9812687735122751
2509,9.0,188.0,0.36202596398921016
2510,10.0,46.0,0.27269896643339187
2511,11.0,205.0,0.5485852525082577
2512,12.0,212.0,0.8723178356561578
2513,13.0,94.0,0.8110172803204891
2514,14.0,0.0,0.8765704615230718
2515,15.0,274.0,0.27095474914621487
2516,16.0,358.0,0.529923784452383
2517,17.0,331.0,0.4002072956062547
2518,18.0,73.0,0.160500436361255
2519,19.0,125.0,0.9540244341066657
2520,0.0,138.0,0.6813325619672461
2521,1.0,145.0,0.6921336533053334
2522,2.0,319.0,0.31987576354605307
2523,3.0,393.0,0.204337611787634
2524,4.0,270.0,0.6763806910810908
2525,5.0,246.0,0.3545418078743803
2526,6.0,149.0,0.5433605864222731
2527,7.0,436.0,0.19971864373881054
2528,8.0,98.0,0.7004495125436903
2529,9.0,124.0,0.2037658639167762
2530,10.0,393.0,0.3855982988579322
2531,11.0,107.0,0.33933247783678777
2532,12.0,31.0,0.04123931499943512
2533,13.0,139.0,0.3978301572321845
2534,14.0,4.0,0.9625389021696583
2535,15.0,405.0,0.9232421338887941
2536,16.0,382.0,0.4825920194436376
2537,17.0,212.0,0.6480050968349828
2538,18.0,294.0,0.8251298031403779
2539,19.0,444.0,0.18631866405374298
2540,0.0,415.0,0.6194473548005632
2541,1.0,98.0,0.0504379819252907
2542,2.0,34.0,0.17120163240812825
2543,3.0,246.0,0.08528452575452428
2544,4.0,20.0,0.7526232831752958
2545,5.0,23.0,0.404096706879595
2546,6.0,45.0,0.4997599978649717
2547,7.0,132.0,0.003121336776888861
2548,8.0,419.0,0.911599486615424
2549,9.0,317.0,0.10991198016490544
2550,10.0,330.0,0.6407391146953181
2551,11.0,240.0,0.6667869243890243
2552,12.0,106.0,0.17994208760044705
2553,13.0,340.0,0.9043256315993843
2554,14.0,117.0,0.6794862484876377
2555,15.0,412.0,0.6496791564720404
2556,16.0,357.0,0.9951238913369136
2557,17.0,85.0,0.6363928443475426
2558,18.0,174.0,0.357824613659141
2559,19.0,155.0,0.21380190778457686
2560,0.0,331.0,0.7931811903903413
2561,1.0,316.0,0.14451020209919407
2562,2.0,246.0,0.46460457706482927
2563,3.0,61.0,0.8561336813225665
2564,4.0,271.0,0.2790981217326268
2565,5.0,101.0,0.6468645456790778
2566,6.0,327.0,0.06560559380704101
2567,7.0,135.0,0.08970674035180626
2568,8.0,204.0,0.27627477940118805
2569,9.0,155.0,0.7702290062396648
2570,10.0,33.0,0.2884439071850836
2571,11.0,311.0,0.3799060449965326
2572,12.0,412.0,0.5660824265986483
2573,13.0,120.0,0.3249581855985627
2574,14.0,49.0,0.6274864787040784
2575,15.0,96.0,0.6483224101275031
2576,16.0,331.0,0.5300827621523627
2577,17.0,248.0,0.9755799793425127
2578,18.0,108.0,0.5243792311768014
2579,19.0,115.0,0.709579463454751
2580,0.0,27.0,0.976822997936218
2581,1.0,144.0,0.6145120850076162
2582,2.0,362.0,0.16412340581295048
2583,3.0,70.0,0.4657695623437357
2584,4.0,255.0,0.5663307884116279
2585,5.0,242.0,0.5821509151531907
2586,6.0,106.0,0.26522141355781204
2587,7.0,23.0,0.11440738264480921
2588,8.0,294.0,0.9663617357927503
2589,9.0,397.0,0.31576075224216527
2590,10.0,58.0,0.5133685031560103
2591,11.0,117.0,0.7283232730242488
2592,12.0,325.0,0.941575812363924
2593,13.0,28.0,0.1375988507813949
2594,14.0,103.0,0.4398369896548274
2595,15.0,8.0,0.6231152063030956
2596,16.0,270.0,0.5093809597897578
2597,17.0,155.0,0.46106730243996075
2598,18.0,444.0,0.6391419275282627
2599,19.0,265.0,0.838322355264701
2600,0.0,419.0,0.27575249559889514
2601,1.0,203.0,0.9153778938647624
2602,2.0,436.0,0.7446722007959373
2603,3.0,311.0,0.6265799274611343
2604,4.0,233.0,0.6697705803067454
2605,5.0,131.0,0.011631567728712766
2606,6.0,265.0,0.9936243885518823
2607,7.0,441.0,0.353084710143053
2608,8.0,321.0,0.5239513993830157
2609,9.0,296.0,0.407698748810874
2610,10.0,271.0,0.2199983466445269
2611,11.0,279.0,0.08994283213641996
2612,12.0,176.0,0.033318862297157525
2613,13.0,225.0,0.47145945808811485
2614,14.0,240.0,0.8685136038738842
2615,15.0,384.0,0.17652230018756243
2616,16.0,113.0,0.13869612225934447
2617,17.0,37.0,0.7893753058892985
2618,18.0,250.0,0.530940487788094
2619,19.0,335.0,0.06885502071453242
2620,0.0,119.0,0.08051830213385369
2621,1.0,303.0,0.6822921277474292
2622,2.0,126.0,0.013562730225890385
2623,3.0,304.0,0.9524903138610099
2624,4.0,53.0,0.021241886278562827
2625,5.0,388.0,0.8097569823066775
2626,6.0,138.0,0.4833805909230525
2627,7.0,385.0,0.961161052801177
2628,8.0,231.0,0.027634675708118395
2629,9.0,278.0,0.23609831321183639
2630,10.0,334.0,0.2772413898199986
2631,11.0,104.0,0.47917143934504913
2632,12.0,279.0,0.9548410300804844
2633,13.0,313.0,0.9760484444490056
2634,14.0,163.0,0.5877475795470788
2635,15.0,36.0,0.09992067492882495
2636,16.0,340.0,0.7669209563450896
2637,17.0,125.0,0.5379143998239934
2638,18.0,282.0,0.3560443779409561
2639,19.0,223.0,0.9693683986770679
2640,0.0,302.0,0.10838771342701015
2641,1.0,22.0,0.8175003985324792
2642,2.0,266.0,0.2666446007401809
2643,3.0,68.0,0.5195336892995214
2644,4.0,220.0,0.9810674681326498
2645,5.0,305.0,0.2825106122140951
2646,6.0,225.0,0.13727089924028546
2647,7.0,65.0,0.10616641555840978
2648,8.0,104.0,0.09843164492907841
2649,9.0,253.0,0.4724190972140546
2650,10.0,253.0,0.5084801483205836
2651,11.0,195.0,0.463921762450748
2652,12.0,125.0,0.830723878022924
2653,13.0,23.0,0.2864983065759138
2654,14.0,112.0,0.17573276681822225
2655,15.0,240.0,0.10933548339456223
2656,16.0,261.0,0.6122979828331538
2657,17.0,18.0,0.9241473904587482
2658,18.0,42.0,0.6243628315713465
2659,19.0,25.0,0.4665835004280664
2660,0.0,212.0,0.05559772785435324
2661,1.0,399.0,0.9158561337356604
2662,2.0,362.0,0.42425905032740097
2663,3.0,189.0,0.305923087237135
2664,4.0,253.0,0.7898579113113826
2665,5.0,314.0,0.4757207305735728
2666,6.0,429.0,0.4722425750823255
2667,7.0,230.0,0.4398133162308461
2668,8.0,213.0,0.9467412861765359
2669,9.0,389.0,0.702979534881182
2670,10.0,166.0,0.243092807806902
2671,11.0,282.0,0.9998316404706034
2672,12.0,371.0,0.089993122768798
2673,13.0,337.0,0.35969694865381563
2674,14.0,207.0,0.6032883613668618
2675,15.0,22.0,0.3839052151443372
2676,16.0,173.0,0.7554746064640784
2677,17.0,195.0,0.1948043028973122
2678,18.0,5.0,0.730038632991939
2679,19.0,430.0,0.031099744699094267
2680,0.0,416.0,0.011999154115361788
2681,1.0,352.0,0.24623577497811255
2682,2.0,75.0,0.02032913389078228
2683,3.0,344.0,0.007655450544406639
2684,4.0,218.0,0.404345145374825
2685,5.0,98.0,0.0912930867702505
2686,6.0,213.0,0.09197855825601775
2687,7.0,223.0,0.5892340198571303
2688,8.0,173.0,0.9510855239308753
2689,9.0,162.0,0.20012779454580565
2690,10.0,131.0,0.36208107720497285
2691,11.0,292.0,0.7498737055272124
2692,12.0,441.0,0.7582024542768923
2693,13.0,261.0,0.7804323993806234
2694,14.0,50.0,0.6463635205170268
2695,15.0,263.0,0.7876715000154099
2696,16.0,66.0,0.5290173634075227
2697,17.0,369.0,0.3163516307228029
2698,18.0,368.0,0.7769533007522267
2699,19.0,365.0,0.8428657341703363
2700,0.0,49.0,0.14642658380317253
2701,1.0,301.0,0.19910547283301294
2702,2.0,188.0,0.23447783655547616
2703,3.0,405.0,0.6240770584890188
2704,4.0,208.0,0.3850118306529208
2705,5.0,381.0,0.6042072894203036
2706,6.0,53.0,0.34109720173989777
2707,7.0,308.0,0.8421380734482399
2708,8.0,380.0,0.06923358766376864
2709,9.0,193.0,0.12598511460200013
2710,10.0,16.0,0.6857656089127075
2711,11.0,203.0,0.7397974220826709
2712,12.0,213.0,0.33052293948821077
2713,13.0,143.0,0.6689018414710671
2714,14.0,269.0,0.3376033895899766
2715,15.0,444.0,0.8091568387453965
2716,16.0,18.0,0.9986925279144094
2717,17.0,415.0,0.706248372297086
2718,18.0,137.0,0.04619897893064573
2719,19.0,228.0,0.7275119230517698
2720,0.0,107.0,0.9800007318300722
2721,1.0,108.0,0.09418568946327088
2722,2.0,428.0,0.341042503884851
2723,3.0,118.0,0.494940898348598
2724,4.0,146.0,0.2318947929936893
2725,5.0,187.0,0.7838172820265821
2726,6.0,349.0,0.16621912991276266
2727,7.0,16.0,0.5246883492991073
2728,8.0,223.0,0.8485950183773405
2729,9.0,389.0,0.10420788919614732
2730,10.0,118.0,0.6778750383938781
2731,11.0,157.0,0.5695683700221686
2732,12.0,436.0,0.7194338429358816
2733,13.0,364.0,0.5819128408767259
2734,14.0,276.0,0.39090707969354777
2735,15.0,128.0,0.07259236014804815
2736,16.0,24.0,0.03520401426862474
2737,17.0,226.0,0.541738578637383
2738,18.0,419.0,0.34022400996210367
2739,19.0,428.0,0.8313536622591703
2740,0.0,37.0,0.7289296486033535
2741,1.0,142.0,0.5996385945964164
2742,2.0,4.0,0.30480908781387384
2743,3.0,33.0,0.7805319451550902
2744,4.0,306.0,0.6051939939809892
2745,5.0,342.0,0.465905686349089
2746,6.0,295.0,0.04496221310198811
2747,7.0,37.0,0.2884663317408823
2748,8.0,55.0,0.5621083250007106
2749,9.0,81.0,0.8805315844246423
2750,10.0,147.0,0.2049133832598803
2751,11.0,66.0,0.23515104455608904
2752,12.0,303.0,0.5000926652918979
2753,13.0,416.0,0.1460404460769792
2754,14.0,147.0,0.48998534951607253
2755,15.0,112.0,0.25205686990651033
2756,16.0,358.0,0.06116888331425807
2757,17.0,279.0,0.17410769443098706
2758,18.0,244.0,0.7016751178193157
2759,19.0,385.0,0.3541983233706426
2760,0.0,135.0,0.3529326717165914
2761,1.0,345.0,0.6295197543530343
2762,2.0,28.0,0.9576179049320596
2763,3.0,374.0,0.8782570655340501
2764,4.0,356.0,0.7052179040693596
2765,5.0,85.0,0.3750070008179551
2766,6.0,432.0,0.7339067991394792
2767,7.0,24.0,0.19190734298295797
2768,8.0,12.0,0.6014821299564862
2769,9.0,394.0,0.956380195319493
2770,10.0,326.0,0.2677998963678936
2771,11.0,219.0,0.4642480850548596
2772,12.0,175.0,0.5537796777629759
2773,13.0,68.0,0.7634044098186106
2774,14.0,115.0,0.6336485295992664
2775,15.0,73.0,0.9184426802286486
2776,16.0,140.0,0.9739806341205077
2777,17.0,164.0,0.19484598354978666
2778,18.0,92.0,0.04401636656678476
2779,19.0,145.0,0.37752941241866556
2780,0.0,43.0,0.14339318860663308
2781,1.0,199.0,0.7835806986044863
2782,2.0,239.0,0.8362093560429842
2783,3.0,139.0,0.7034311779559151
2784,4.0,388.0,0.7171338955846193
2785,5.0,372.0,0.4020418591638395
2786,6.0,441.0,0.9589703623645861
2787,7.0,296.0,0.6523496188525453
2788,8.0,419.0,0.06947017848073223
2789,9.0,179.0,0.8536915225419953
2790,10.0,260.0,0.01934331570115755
2791,11.0,304.0,0.28021634421920205
2792,12.0,368.0,0.7889256545364464
2793,13.0,27.0,0.232280807654361
2794,14.0,198.0,0.8953347954755874
2795,15.0,256.0,0.2389752397003383
2796,16.0,398.0,0.48631845896508985
2797,17.0,255.0,0.03954376723958053
2798,18.0,36.0,0.18169349340433172
2799,19.0,419.0,0.8216938964314486
2800,0.0,237.0,0.5788667041173093
2801,1.0,335.0,0.479560233652207
2802,2.0,447.0,0.08825939700218932
2803,3.0,24.0,0.4201222590853405
2804,4.0,2.0,0.3383428683678359
2805,5.0,174.0,0.43288110904179955
2806,6.0,239.0,0.742898343060966
2807,7.0,269.0,0.4621535261054429
2808,8.0,196.0,0.9670586071680676
2809,9.0,334.0,0.5565723482283278
2810,10.0,70.0,0.1627830644180277
2811,11.0,308.0,0.1557149127387124
2812,12.0,202.0,0.9868849648100241
2813,13.0,211.0,0.9004841782623119
2814,14.0,422.0,0.20660730733689592
2815,15.0,1.0,0.9636976596355389
2816,16.0,195.0,0.2455923143570351
2817,17.0,129.0,0.010359066684788698
2818,18.0,447.0,0.36485054420865204
2819,19.0,344.0,0.356599011596364
2820,0.0,110.0,0.8352053543804284
2821,1.0,44.0,0.6151306118323996
2822,2.0,206.0,0.49148323430374075
2823,3.0,185.0,0.8634909500880473
2824,4.0,87.0,0.23125916178045536
2825,5.0,74.0,0.33252988857223864
2826,6.0,164.0,0.47827548967361566
2827,7.0,30.0,0.18074749677745539
2828,8.0,59.0,0.7836603054705148
2829,9.0,150.0,0.12166871570115678
2830,10.0,307.0,0.16393754981919728
2831,11.0,253.0,0.6713864107378795
2832,12.0,385.0,0.7188453313977369
2833,13.0,309.0,0.3096694056796413
2834,14.0,284.0,0.7303069871905504
2835,15.0,150.0,0.5798491543362828
2836,16.0,157.0,0.7752175364578444
2837,17.0,259.0,0.11363861256236585
2838,18.0,76.0,0.9241764620927951
2839,19.0,59.0,0.7736792554959457
2840,0.0,228.0,0.8359532419154955
2841,1.0,11.0,0.32762759910409645
2842,2.0,305.0,0.7458001635594506
2843,3.0,332.0,0.7155849871989478
2844,4.0,230.0,0.822681852693531
2845,5.0,320.0,0.17829907620038354
2846,6.0,278.0,0.5127676152275966
2847,7.0,287.0,0.9164323217703171
2848,8.0,170.0,0.39821221813547825
2849,9.0,105.0,0.23778863353651392
2850,10.0,167.0,0.02063581219905186
2851,11.0,206.0,0.44440395674298305
2852,12.0,79.0,0.9059965183320116
2853,13.0,372.0,0.6288093229704687
2854,14.0,17.0,0.8024168538346147
2855,15.0,441.0,0.3765617025855508
2856,16.0,122.0,0.5906596950767677
2857,17.0,191.0,0.3978169781374601
2858,18.0,9.0,0.3704362135262427
2859,19.0,414.0,0.22531843940757013
2860,0.0,242.0,0.4825564247378974
2861,1.0,151.0,0.49496127642767607
2862,2.0,74.0,0.5735588267616692
2863,3.0,329.0,0.8929754530324089
2864,4.0,231.0,0.3537723342288227
2865,5.0,385.0,0.3403148931451254
2866,6.0,55.0,0.26938715220713527
2867,7.0,391.0,0.04781758782939605
2868,8.0,436.0,0.6072394878645421
2869,9.0,255.0,0.4537407012384165
2870,10.0,206.0,0.47094894895065875
2871,11.0,87.0,0.9226109470664563
2872,12.0,313.0,0.404065147931014
2873,13.0,362.0,0.4347749704355449
2874,14.0,8.0,0.17033828737802126
2875,15.0,334.0,0.524480318891279
2876,16.0,248.0,0.3141045605278332
2877,17.0,173.0,0.22086868653658676
2878,18.0,148.0,0.7951552820451523
2879,19.0,416.0,0.013171983985188152
2880,0.0,118.0,0.27912010104906737
2881,1.0,353.0,0.45845320224892194
2882,2.0,291.0,0.06766550320629272
2883,3.0,116.0,0.23023972574034024
2884,4.0,167.0,0.23960093903914148
2885,5.0,80.0,0.34221063968923426
2886,6.0,93.0,0.10192325984149053
2887,7.0,411.0,0.7899780966775316
2888,8.0,344.0,0.057456439954626126
2889,9.0,53.0,0.18295011677943918
2890,10.0,128.0,0.24336741920501193
2891,11.0,365.0,0.10952231919483935
2892,12.0,99.0,0.9983651383242061
2893,13.0,118.0,0.24129750389853288
2894,14.0,325.0,0.44057940082490155
2895,15.0,323.0,0.8336257300623224
2896,16.0,414.0,0.8807988016140927
2897,17.0,417.0,0.4128889609796573
2898,18.0,4.0,0.7844388125366513
2899,19.0,140.0,0.3853800927982224
2900,0.0,243.0,0.052535747398620325
2901,1.0,64.0,0.18326713227325098
2902,2.0,135.0,0.15719987422003256
2903,3.0,263.0,0.036606322118035606
2904,4.0,9.0,0.3237452453984415
2905,5.0,14.0,0.9222165977321019
2906,6.0,427.0,0.6844314881848924
2907,7.0,388.0,0.43193498220554893
2908,8.0,36.0,0.7458047660941163
2909,9.0,215.0,0.8832683997364819
2910,10.0,112.0,0.8760217067387672
2911,11.0,112.0,0.8391313622062619
2912,12.0,413.0,0.5791732616050188
2913,13.0,430.0,0.9112783974674459
2914,14.0,215.0,0.3566220761823944
2915,15.0,307.0,0.14814750069141702
2916,16.0,299.0,0.9522348202010859
2917,17.0,197.0,0.27816019326260544
2918,18.0,393.0,0.9848621647669794
2919,19.0,220.0,0.9676427286038485
2920,0.0,216.0,0.3713117059437919
2921,1.0,380.0,0.425040650456867
2922,2.0,273.0,0.25899462648852667
2923,3.0,413.0,0.4136690878198853
2924,4.0,328.0,0.27948077933107185
2925,5.0,238.0,0.14407292993787646
2926,6.0,9.0,0.9972292819584327
2927,7.0,226.0,0.6826010171239367
2928,8.0,97.0,0.199338311648099
2929,9.0,86.0,0.3505160600170564
2930,10.0,33.0,0.7305794644515117
2931,11.0,260.0,0.33343605133039456
2932,12.0,341.0,0.9951104873189324
2933,13.0,159.0,0.25775418306505027
2934,14.0,179.0,0.16266413364149912
2935,15.0,354.0,0.6727372505348732
2936,16.0,338.0,0.9694095855638225
2937,17.0,19.0,0.8527060944044552
2938,18.0,135.0,0.9517128984828516
2939,19.0,62.0,0.9591018862685821
2940,0.0,136.0,0.8866890228239707
2941,1.0,177.0,0.675905691888514
2942,2.0,403.0,0.8845827950441254
2943,3.0,362.0,0.37412393255654375
2944,4.0,278.0,0.17877727456235293
2945,5.0,352.0,0.3662187804919662
2946,6.0,285.0,0.8919489401804069
2947,7.0,240.0,0.11262218969949012
2948,8.0,278.0,0.020795583648176685
2949,9.0,262.0,0.11673109354158706
2950,10.0,71.0,0.1434358691330685
2951,11.0,177.0,0.05367895156533642
2952,12.0,66.0,0.16316402761719317
2953,13.0,365.0,0.8659855692386706
2954,14.0,81.0,0.9709870639608423
2955,15.0,123.0,0.28117139617662
2956,16.0,364.0,0.8398261831556181
2957,17.0,264.0,0.4051588800442506
2958,18.0,259.0,0.9475606555796642
2959,19.0,201.0,0.890998579316056
2960,0.0,32.0,0.5645013339444764
2961,1.0,348.0,0.18618488110216203
2962,2.0,193.0,0.28519417286073856
2963,3.0,118.0,0.10152931080408145
2964,4.0,370.0,0.17777108519328433
2965,5.0,58.0,0.5550607182248486
2966,6.0,418.0,0.013738158391169542
2967,7.0,196.0,0.7602523498247808
2968,8.0,164.0,0.6250505591188209
2969,9.0,242.0,0.5234759061926075
2970,10.0,400.0,0.7216780971516306
2971,11.0,224.0,0.2651785629217126
2972,12.0,53.0,0.4276193415651529
2973,13.0,94.0,0.4150126104409566
2974,14.0,411.0,0.7441309119425031
2975,15.0,354.0,0.1850646564425712
2976,16.0,82.0,0.1020916941139488
2977,17.0,69.0,0.4667142805326321
2978,18.0,110.0,0.3998187273245445
2979,19.0,447.0,0.5931524343852843
2980,0.0,342.0,0.21253024808746357
2981,1.0,96.0,0.9010200981477945
2982,2.0,52.0,0.2668358765519243
2983,3.0,291.0,0.2566240027976745
2984,4.0,279.0,0.23466281941072542
2985,5.0,27.0,0.8800655009511184
2986,6.0,384.0,0.8753293887296745
2987,7.0,244.0,0.16477923185301913
2988,8.0,37.0,0.5618180591596312
2989,9.0,80.0,0.5168664013397424
2990,10.0,378.0,0.9431758669831886
2991,11.0,323.0,0.7368600275204474
2992,12.0,380.0,0.8375241259641644
2993,13.0,37.0,0.7610412572007748
2994,14.0,59.0,0.6526846906011285
2995,15.0,330.0,0.33536644526861314
2996,16.0,427.0,0.8074434327175447
2997,17.0,209.0,0.6572096483457439
2998,18.0,176.0,0.6417428123483268
2999,19.0,327.0,0.24985753631538932
3000,0.0,391.0,0.29543878450926986
3001,1.0,151.0,0.33934145889787515
3002,2.0,167.0,0.7284336239088267
3003,3.0,275.0,0.7542400338734789
3004,4.0,57.0,0.7605273789368995
3005,5.0,121.0,0.3386931499752225
3006,6.0,203.0,0.010803240723843421
3007,7.0,184.0,0.42869405119749704
3008,8.0,104.0,0.4988737664433366
3009,9.0,319.0,0.7409336576305309
3010,10.0,446.0,0.3487359979245306
3011,11.0,61.0,0.46897396929508617
3012,12.0,408.0,0.8078720473055825
3013,13.0,297.0,0.1658057954939851
3014,14.0,117.0,0.39747146928103605
3015,15.0,210.0,0.36324319190074683
3016,16.0,399.0,0.898399958088056
3017,17.0,206.0,0.005012359207033912
3018,18.0,101.0,0.1456111600774601
3019,19.0,256.0,0.241999602986821
3020,0.0,227.0,0.6840401796961685
3021,1.0,206.0,0.8536243828316569
3022,2.0,417.0,0.4233404526063921
3023,3.0,369.0,0.8393021744900762
3024,4.0,25.0,0.6984645311188388
3025,5.0,212.0,0.847511744373307
3026,6.0,179.0,0.715240117213843
3027,7.0,331.0,0.9894709677595463
3028,8.0,228.0,0.9652894856229175
3029,9.0,333.0,0.8940764072239695
3030,10.0,284.0,0.16391973125114068
3031,11.0,53.0,0.9406671552046847
3032,12.0,372.0,0.54521952730653
3033,13.0,268.0,0.709659221611564
3034,14.0,95.0,0.16793795719989124
3035,15.0,227.0,0.9928377146809885
3036,16.0,248.0,0.3738069407777055
3037,17.0,64.0,0.3297406055907419
3038,18.0,436.0,0.11151077291172218
3039,19.0,436.0,0.4505493950807483
3040,0.0,27.0,0.9023618908042339
3041,1.0,17.0,0.06793364921697043
3042,2.0,443.0,0.28267287090406046
3043,3.0,406.0,0.32947833190327647
3044,4.0,323.0,0.41238491789928977
3045,5.0,281.0,0.22975460529428227
3046,6.0,219.0,0.7282821682081068
3047,7.0,277.0,0.5180447267246676
3048,8.0,383.0,0.6607083029978602
3049,9.0,388.0,0.2303542159209726
3050,10.0,237.0,0.9356168960000356
3051,11.0,52.0,0.8389021511931978
3052,12.0,274.0,0.3984565574986172
3053,13.0,107.0,0.9014541016239502
3054,14.0,410.0,0.046170665522981436
3055,15.0,37.0,0.22146844525185816
3056,16.0,16.0,0.9053904135139649
3057,17.0,365.0,0.9589110490963909
3058,18.0,208.0,0.06399403160987238
3059,19.0,247.0,0.09800370067815434
3060,0.0,169.0,0.3287574699769108
3061,1.0,357.0,0.12088957893659302
3062,2.0,73.0,0.77518627263447
3063,3.0,347.0,0.0681922603572287
